session,date,committee,name,location,status,bills_heard,event_id
193,2024-02-06 13:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"A-1, 24 Beacon Street, Boston",Canceled,18,4849
193,2024-02-06 13:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"A-1, 24 Beacon Street, Boston",Completed,127,4852
193,2024-02-06 13:00,J32,"Joint Committee on Bonding, Capital Expenditures and State Assets","B-1, 24 Beacon Street, Boston",Completed,1,4851
193,2024-02-07 12:00,J39,Joint Committee on Ways and Means,"Gardner Auditorium, 24 Beacon Street, Boston",Completed,0,4847
193,2024-02-07 16:00,J10,Joint Committee on Municipalities and Regional Government,"Written Testimony Only, 24 Beacon Street, Boston",Completed,7,4850
193,2024-02-13 09:00,J18,"Joint Committee on Mental Health, Substance Use and Recovery","Written Testimony Only, 24 Beacon Street, Boston",Completed,1,4858
193,2024-02-14 09:00,J23,Joint Committee on Public Service,"Written Testimony Only, 24 Beacon Street, Boston",Completed,4,4865
193,2024-02-15 09:00,J11,Joint Committee on Financial Services,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,4860
193,2024-02-15 15:00,J25,Joint Committee on State Administration and Regulatory Oversight,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,4871
193,2024-02-20 09:00,J16,Joint Committee on Public Health,"Written Testimony Only, 24 Beacon Street, Boston",Completed,2,4867
193,2024-02-27 09:00,J37,"Joint Committee on Telecommunications, Utilities and Energy","Written Testimony Only, 24 Beacon Street, Boston",Completed,1,4869
193,2024-02-27 11:00,J10,Joint Committee on Municipalities and Regional Government,"A-1, 24 Beacon Street, Boston",Completed,1,4868
193,2024-02-27 11:00,J39,Joint Committee on Ways and Means,"Bristol County Agricultural High School, 135 Center St, Dighton",Completed,0,4879
193,2024-02-29 13:00,J26,Joint Committee on Revenue,"A-2, 24 Beacon Street, Boston",Completed,1,4876
193,2024-03-01 09:00,J14,Joint Committee on Education,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,4873
193,2024-03-01 11:00,J39,Joint Committee on Ways and Means,"Greenfield Community College, One College Drive, Greenfield",Completed,0,4863
193,2024-03-04 10:00,J23,Joint Committee on Public Service,"A-1, 24 Beacon Street, Boston",Completed,5,4878
193,2024-03-04 13:00,SJ42,Special Joint Committee on Initiative Petitions,"A-2, 24 Beacon Street, Boston",Completed,1,4883
193,2024-03-05 10:00,S51,Senate Committee on Global Warming and Climate Change,"Virtual Hearing, 24 Beacon Street, Boston",Completed,0,4885
193,2024-03-05 13:00,J11,Joint Committee on Financial Services,"A-1, 24 Beacon Street, Boston",Completed,1,4874
193,2024-03-08 09:00,J28,Joint Committee on Housing,"Written Testimony Only, 24 Beacon Street, Boston",Canceled,0,4890
193,2024-03-08 09:00,J28,Joint Committee on Housing,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,4891
193,2024-03-08 10:30,J39,Joint Committee on Ways and Means,"Gloucester City Hall, 9 Dale Ave, Gloucester",Completed,0,4880
193,2024-03-08 12:00,J10,Joint Committee on Municipalities and Regional Government,"Written Testimony Only, 24 Beacon Street, Boston",Completed,3,4895
193,2024-03-11 11:00,J39,Joint Committee on Ways and Means,"Northeastern University - Innovation Campus at Burlington, 147 S Bedford Street, Burlington",Completed,0,4884
193,2024-03-11 16:00,J15,Joint Committee on Election Laws,"Written Testimony Only, 24 Beacon Street, Boston",Completed,2,4898
193,2024-03-12 09:00,J27,Joint Committee on Transportation,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,4894
193,2024-03-12 10:00,SJ42,Special Joint Committee on Initiative Petitions,"A-2, 24 Beacon Street, Boston",Completed,1,4893
193,2024-03-12 11:00,J39,Joint Committee on Ways and Means,"Springfield Technical Community College, 1 Armory Sq, Springfield",Completed,0,4881
193,2024-03-13 13:00,J25,Joint Committee on State Administration and Regulatory Oversight,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,4900
193,2024-03-14 12:00,J24,Joint Committee on Health Care Financing,"Gardner Auditorium, 24 Beacon Street, Boston",Completed,0,4870
193,2024-03-19 10:00,SJ42,Special Joint Committee on Initiative Petitions,"A-2, 24 Beacon Street, Boston",Completed,6,4899
193,2024-03-19 11:00,J39,Joint Committee on Ways and Means,"Worcester State University, 486 Chandler Street, Worcester",Completed,0,4887
193,2024-03-20 13:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,4901
193,2024-03-25 10:00,J24,Joint Committee on Health Care Financing,"A-1, 24 Beacon Street, Boston",Completed,0,4903
193,2024-03-25 13:00,J11,Joint Committee on Financial Services,"A-2, 24 Beacon Street, Boston",Completed,1,4902
193,2024-03-26 09:00,J27,Joint Committee on Transportation,"Written Testimony Only, 24 Beacon Street, Boston",Completed,2,4904
193,2024-03-26 09:00,J32,"Joint Committee on Bonding, Capital Expenditures and State Assets","Written Testimony Only, 24 Beacon Street, Boston",Completed,1,4909
193,2024-03-26 10:00,SJ42,Special Joint Committee on Initiative Petitions,"A-2, 24 Beacon Street, Boston",Completed,1,4907
193,2024-03-26 11:00,J39,Joint Committee on Ways and Means,"Gardner Auditorium, 24 Beacon Street, Boston",Completed,0,4897
193,2024-03-26 13:30,SJ42,Special Joint Committee on Initiative Petitions,"A-2, 24 Beacon Street, Boston",Completed,1,4908
193,2024-03-28 13:00,J10,Joint Committee on Municipalities and Regional Government,"Written Testimony Only, 24 Beacon Street, Boston",Completed,6,4911
193,2024-04-02 13:00,J32,"Joint Committee on Bonding, Capital Expenditures and State Assets","A-2, 24 Beacon Street, Boston",Completed,1,4912
193,2024-04-02 13:00,S51,Senate Committee on Global Warming and Climate Change,"Virtual Hearing, 24 Beacon Street, Boston",Completed,0,4910
193,2024-04-02 14:00,J12,Joint Committee on Economic Development and Emerging Technologies,"A-1, 24 Beacon Street, Boston",Completed,1,4913
193,2024-04-08 13:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"B-2, 24 Beacon Street, Boston",Completed,1,4915
193,2024-04-10 09:00,J19,Joint Committee on the Judiciary,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,4917
193,2024-04-12 09:00,J28,Joint Committee on Housing,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,4919
193,2024-04-16 09:00,J21,Joint Committee on Environment and Natural Resources,"Written Testimony Only, 24 Beacon Street, Boston",Completed,3,4866
193,2024-04-16 11:00,S48,Senate Committee on Post Audit and Oversight,"International Brotherhood of Electrical Workers (IBEW) Local 223, 475 Myles Standish Boulevard, Taunton",Completed,0,4921
193,2024-04-17 09:00,J23,Joint Committee on Public Service,"Written Testimony Only, 24 Beacon Street, Boston",Completed,3,4922
193,2024-04-19 09:00,J26,Joint Committee on Revenue,"Written Testimony Only, 24 Beacon Street, Boston",Completed,4,4923
193,2024-04-29 09:00,J31,Joint Committee on Veterans and Federal Affairs,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,4920
193,2024-05-01 09:00,J21,Joint Committee on Environment and Natural Resources,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,4928
193,2024-05-07 10:00,J12,Joint Committee on Economic Development and Emerging Technologies,"A-1 & A-2, 24 Beacon Street, Boston",Completed,1,4930
193,2024-05-07 10:00,J15,Joint Committee on Election Laws,"B-1, 24 Beacon Street, Boston",Completed,4,4932
193,2024-05-08 13:00,J10,Joint Committee on Municipalities and Regional Government,"Written Testimony Only, 24 Beacon Street, Boston",Completed,5,4933
193,2024-05-09 09:00,J23,Joint Committee on Public Service,"Written Testimony Only, 24 Beacon Street, Boston",Completed,2,4936
193,2024-05-10 13:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,4931
193,2024-05-14 10:00,J23,Joint Committee on Public Service,"A-2, 24 Beacon Street, Boston",Completed,5,4937
193,2024-05-15 09:00,J26,Joint Committee on Revenue,"Written Testimony Only, 24 Beacon Street, Boston",Completed,2,4939
193,2024-05-16 13:30,J25,Joint Committee on State Administration and Regulatory Oversight,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,4946
193,2024-05-21 13:00,J15,Joint Committee on Election Laws,"Written Testimony Only, 24 Beacon Street, Boston",Completed,2,4947
193,2024-05-30 13:00,J10,Joint Committee on Municipalities and Regional Government,"Written Testimony Only, 24 Beacon Street, Boston",Completed,5,4950
193,2024-06-03 12:00,J32,"Joint Committee on Bonding, Capital Expenditures and State Assets","Written Testimony Only, 24 Beacon Street, Boston",Completed,1,4952
193,2024-06-05 11:00,J25,Joint Committee on State Administration and Regulatory Oversight,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,4957
193,2024-06-06 11:00,J14,Joint Committee on Education,"A-1, 24 Beacon Street, Boston",Completed,1,4951
193,2024-06-07 09:00,J23,Joint Committee on Public Service,"Written Testimony Only, 24 Beacon Street, Boston",Completed,7,4954
193,2024-06-07 09:00,J33,"Joint Committee on Advanced Information Technology, the Internet and Cybersecurity","Written Testimony Only, 24 Beacon Street, Boston",Completed,1,4955
193,2024-06-10 09:00,J21,Joint Committee on Environment and Natural Resources,"Written Testimony Only, 24 Beacon Street, Boston",Completed,2,4945
193,2024-06-10 13:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,4956
193,2024-06-10 13:00,J32,"Joint Committee on Bonding, Capital Expenditures and State Assets","A-2, 24 Beacon Street, Boston",Completed,1,4958
193,2024-06-11 10:00,J38,Joint Committee on Agriculture,"Virtual Hearing, 24 Beacon Street, Boston",Completed,0,4934
193,2024-06-13 09:00,J26,Joint Committee on Revenue,"Written Testimony Only, 24 Beacon Street, Boston",Completed,2,4960
193,2024-06-18 09:00,J37,"Joint Committee on Telecommunications, Utilities and Energy","Written Testimony Only, 24 Beacon Street, Boston",Completed,1,4875
193,2024-06-18 13:00,J10,Joint Committee on Municipalities and Regional Government,"Written Testimony Only, 24 Beacon Street, Boston",Completed,9,4965
193,2024-06-20 09:00,J21,Joint Committee on Environment and Natural Resources,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,4963
193,2024-06-25 09:00,J19,Joint Committee on the Judiciary,"Written Testimony Only, 24 Beacon Street, Boston",Completed,4,4967
193,2024-06-26 10:00,J27,Joint Committee on Transportation,"A-2, 24 Beacon Street, Boston",Completed,1,4966
193,2024-06-26 10:00,J47,Joint Committee on Community Development and Small Businesses,"B-2, 24 Beacon Street, Boston",Completed,0,4961
193,2024-06-26 11:00,J25,Joint Committee on State Administration and Regulatory Oversight,"B-2, 24 Beacon Street, Boston",Completed,3,4962
193,2024-06-27 09:00,J23,Joint Committee on Public Service,"Written Testimony Only, 24 Beacon Street, Boston",Completed,7,4969
193,2024-06-28 13:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"Written Testimony Only, 24 Beacon Street, Boston",Completed,3,4968
193,2024-07-08 09:00,J26,Joint Committee on Revenue,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,4970
193,2024-07-09 11:00,J50,Joint Committee on Cannabis Policy,"A-2, 24 Beacon Street, Boston",Completed,0,4972
193,2024-07-10 13:00,J10,Joint Committee on Municipalities and Regional Government,"Written Testimony Only, 24 Beacon Street, Boston",Completed,4,4979
193,2024-07-12 09:00,J23,Joint Committee on Public Service,"Written Testimony Only, 24 Beacon Street, Boston",Completed,2,4980
193,2024-07-12 12:55,J25,Joint Committee on State Administration and Regulatory Oversight,"Written Testimony Only, 24 Beacon Street, Boston",Completed,4,4986
193,2024-07-12 13:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"Written Testimony Only, 24 Beacon Street, Boston",Completed,5,4975
193,2024-07-15 09:00,J21,Joint Committee on Environment and Natural Resources,"Written Testimony Only, 24 Beacon Street, Boston",Completed,2,4984
193,2024-07-16 13:00,J26,Joint Committee on Revenue,"A-1, 24 Beacon Street, Boston",Completed,1,4982
193,2024-07-18 09:00,J11,Joint Committee on Financial Services,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,4985
193,2024-07-19 11:30,J25,Joint Committee on State Administration and Regulatory Oversight,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,4990
193,2024-07-19 14:00,J28,Joint Committee on Housing,"A-1, 24 Beacon Street, Boston",Completed,0,4976
193,2024-07-22 09:00,J26,Joint Committee on Revenue,"Written Testimony Only, 24 Beacon Street, Boston",Completed,3,4989
193,2024-07-24 13:30,J10,Joint Committee on Municipalities and Regional Government,"Written Testimony Only, 24 Beacon Street, Boston",Completed,7,4992
193,2024-07-24 16:30,J25,Joint Committee on State Administration and Regulatory Oversight,"Written Testimony Only, 24 Beacon Street, Boston",Completed,2,4995
193,2024-07-25 09:00,J23,Joint Committee on Public Service,"Written Testimony Only, 24 Beacon Street, Boston",Completed,5,4994
193,2024-07-25 14:00,J15,Joint Committee on Election Laws,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,4998
193,2024-07-26 13:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,4993
193,2024-07-30 09:00,J21,Joint Committee on Environment and Natural Resources,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,4999
193,2024-07-30 09:00,J26,Joint Committee on Revenue,"Virtual Hearing, 24 Beacon Street, Boston",Completed,1,5000
193,2024-07-30 13:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"Written Testimony Only, 24 Beacon Street, Boston",Completed,2,4997
193,2024-08-09 09:00,J23,Joint Committee on Public Service,"Written Testimony Only, 24 Beacon Street, Boston",Completed,8,5002
193,2024-08-15 13:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"Written Testimony Only, 24 Beacon Street, Boston",Completed,2,5003
193,2024-08-22 09:00,J26,Joint Committee on Revenue,"Written Testimony Only, 24 Beacon Street, Boston",Completed,3,5011
193,2024-08-26 09:00,J23,Joint Committee on Public Service,"Written Testimony Only, 24 Beacon Street, Boston",Completed,2,5007
193,2024-08-26 13:00,J10,Joint Committee on Municipalities and Regional Government,"Written Testimony Only, 24 Beacon Street, Boston",Completed,4,5010
193,2024-08-29 09:00,J21,Joint Committee on Environment and Natural Resources,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,5012
193,2024-09-09 09:00,J21,Joint Committee on Environment and Natural Resources,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,5015
193,2024-09-09 09:00,J23,Joint Committee on Public Service,"Written Testimony Only, 24 Beacon Street, Boston",Completed,3,5014
193,2024-09-11 09:00,J32,"Joint Committee on Bonding, Capital Expenditures and State Assets","Written Testimony Only, 24 Beacon Street, Boston",Completed,2,5017
193,2024-09-17 13:00,J10,Joint Committee on Municipalities and Regional Government,"Written Testimony Only, 24 Beacon Street, Boston",Completed,5,5023
193,2024-09-20 13:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,5021
193,2024-09-26 09:00,J26,Joint Committee on Revenue,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,5025
193,2024-10-03 09:00,J23,Joint Committee on Public Service,"Written Testimony Only, 24 Beacon Street, Boston",Completed,8,5027
193,2024-10-04 09:00,J38,Joint Committee on Agriculture,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,5028
193,2024-10-08 13:00,J10,Joint Committee on Municipalities and Regional Government,"Written Testimony Only, 24 Beacon Street, Boston",Completed,5,5031
193,2024-10-10 11:00,J29,Joint Committee on Higher Education,"A-2, 24 Beacon Street, Boston",Completed,0,5024
193,2024-10-10 15:00,J25,Joint Committee on State Administration and Regulatory Oversight,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,5033
193,2024-10-23 14:00,J25,Joint Committee on State Administration and Regulatory Oversight,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,5036
193,2024-10-25 09:00,J23,Joint Committee on Public Service,"Written Testimony Only, 24 Beacon Street, Boston",Completed,5,5035
193,2024-10-30 11:00,J50,Joint Committee on Cannabis Policy,"B-1, 24 Beacon Street, Boston",Completed,0,5030
193,2024-11-08 13:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,5041
193,2024-11-12 09:00,J23,Joint Committee on Public Service,"Written Testimony Only, 24 Beacon Street, Boston",Completed,3,5044
193,2024-11-12 12:00,J15,Joint Committee on Election Laws,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,5050
193,2024-11-12 13:00,J10,Joint Committee on Municipalities and Regional Government,"Written Testimony Only, 24 Beacon Street, Boston",Completed,5,5043
193,2024-11-13 11:00,J50,Joint Committee on Cannabis Policy,"A-2, 24 Beacon Street, Boston",Completed,0,5045
193,2024-11-20 11:00,J26,Joint Committee on Revenue,"A-2, 24 Beacon Street, Boston",Completed,2,5051
193,2024-11-22 13:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,5055
193,2024-11-26 11:00,J10,Joint Committee on Municipalities and Regional Government,"Written Testimony Only, 24 Beacon Street, Boston",Completed,2,5058
193,2024-11-26 14:00,J27,Joint Committee on Transportation,"A-2, 24 Beacon Street, Boston",Completed,2,5056
193,2024-12-02 09:00,J21,Joint Committee on Environment and Natural Resources,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,5057
193,2024-12-02 09:00,J23,Joint Committee on Public Service,"Written Testimony Only, 24 Beacon Street, Boston",Completed,5,5060
193,2024-12-02 13:00,J39,Joint Committee on Ways and Means,"Gardner Auditorium, 24 Beacon Street, Boston",Completed,0,5059
193,2024-12-05 09:00,J27,Joint Committee on Transportation,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,5061
193,2024-12-10 11:00,J10,Joint Committee on Municipalities and Regional Government,"Written Testimony Only, 24 Beacon Street, Boston",Completed,2,5062
193,2024-12-11 13:00,J24,Joint Committee on Health Care Financing,"Written Testimony Only, 24 Beacon Street, Boston",Completed,2,5065
193,2024-12-11 14:00,J15,Joint Committee on Election Laws,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,5067
193,2024-12-18 13:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,5068
193,2024-12-20 11:00,J10,Joint Committee on Municipalities and Regional Government,"Written Testimony Only, 24 Beacon Street, Boston",Completed,1,5069
194,2025-03-06 11:00,J39,Joint Committee on Ways and Means,"Gardner Auditorium, 24 Beacon Street, Boston",Completed,0,5088
194,2025-03-10 11:00,J39,Joint Committee on Ways and Means,"Gloucester City Hall, 24 Beacon Street, Boston",Completed,0,5090
194,2025-03-13 12:00,J24,Joint Committee on Health Care Financing,"Gardner Auditorium, 24 Beacon Street, Boston",Completed,0,5091
194,2025-03-24 11:00,J39,Joint Committee on Ways and Means,"UMass Amherst, Amherst",Completed,0,5095
194,2025-03-25 11:00,J39,Joint Committee on Ways and Means,"Doherty Memorial High School, 299 Highland Street, Worcester",Completed,0,5096
194,2025-03-25 13:00,J26,Joint Committee on Revenue,"A-1, 24 Beacon Street, Boston",Completed,4,5108
194,2025-03-26 09:00,J16,Joint Committee on Public Health,"A-1, 24 Beacon Street, Boston",Completed,0,5110
194,2025-03-26 13:15,H46,House Committee on Post Audit and Oversight,"Virtual Hearing, 24 Beacon Street, Boston",Completed,0,5106
194,2025-03-28 11:00,J39,Joint Committee on Ways and Means,"Clinton Town Hall, 242 Church Street, Clinton",Completed,0,5097
194,2025-03-31 10:00,J39,Joint Committee on Ways and Means,"Cape Cod Community College, Barnstable",Completed,0,5098
194,2025-04-01 11:00,J11,Joint Committee on Financial Services,"A-2, 24 Beacon Street, Boston",Completed,0,5102
194,2025-04-01 11:00,S51,Senate Committee on Climate Change and Global Warming,"Virtual Hearing, 24 Beacon Street, Boston",Completed,0,5112
194,2025-04-01 13:00,J15,Joint Committee on Election Laws,"A-1, 24 Beacon Street, Boston",Completed,5,5113
194,2025-04-02 09:00,J16,Joint Committee on Public Health,"Gardner Auditorium, 24 Beacon Street, Boston",Completed,10,5111
194,2025-04-02 10:00,TS10,Subcommittee on chapter 250 of the acts of 2024,"222, 24 Beacon Street, Boston",Completed,0,5117
194,2025-04-03 12:00,J39,Joint Committee on Ways and Means,"Gardner Auditorium, 24 Beacon Street, Boston",Completed,0,5109
194,2025-04-07 10:00,J39,Joint Committee on Ways and Means,"Attleboro High School, One Blue Pride Way, Attleboro",Completed,0,5099
194,2025-04-08 10:00,J26,Joint Committee on Revenue,"A-1, 24 Beacon Street, Boston",Completed,14,5122
194,2025-04-08 11:00,J39,Joint Committee on Ways and Means,"State House (Room TBD), 24 Beacon Street, Boston",Completed,0,5100
194,2025-04-08 13:00,J19,Joint Committee on the Judiciary,"A-2, 24 Beacon Street, Boston",Completed,29,5123
194,2025-04-08 13:00,J21,Joint Committee on Environment and Natural Resources,"A-1, 24 Beacon Street, Boston",Completed,24,5121
194,2025-04-09 10:00,J22,Joint Committee on Public Safety and Homeland Security,"A-1 & A-2, 24 Beacon Street, Boston",Completed,24,5130
194,2025-04-09 10:30,J50,Joint Committee on Cannabis Policy,"B-1, 24 Beacon Street, Boston",Completed,21,5118
194,2025-04-09 13:00,J25,Joint Committee on State Administration and Regulatory Oversight,"A-2, 24 Beacon Street, Boston",Completed,28,5128
194,2025-04-09 13:00,J33,"Joint Committee on Advanced Information Technology, the Internet and Cybersecurity","A-1, 24 Beacon Street, Boston",Completed,19,5114
194,2025-04-10 13:00,J27,Joint Committee on Transportation,"A-1, 24 Beacon Street, Boston",Completed,1,5115
194,2025-04-14 10:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"A-2, 24 Beacon Street, Boston",Completed,29,5129
194,2025-04-14 13:00,J23,Joint Committee on Public Service,"A-1, 24 Beacon Street, Boston",Completed,30,5134
194,2025-04-14 13:00,J28,Joint Committee on Housing,"B-1, 24 Beacon Street, Boston",Completed,1,5131
194,2025-04-15 10:00,J11,Joint Committee on Financial Services,"A-2, 24 Beacon Street, Boston",Completed,24,5125
194,2025-04-15 13:00,J13,"Joint Committee on Children, Families and Persons with Disabilities","A-1, 24 Beacon Street, Boston",Completed,0,5124
194,2025-04-22 13:00,J19,Joint Committee on the Judiciary,"A-2, 24 Beacon Street, Boston",Completed,65,5143
194,2025-04-29 10:00,J11,Joint Committee on Financial Services,"A-2, 24 Beacon Street, Boston",Completed,30,5146
194,2025-04-29 10:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"B-1, 24 Beacon Street, Boston",Completed,30,5147
194,2025-05-05 13:00,J29,Joint Committee on Higher Education,"A-1, 24 Beacon Street, Boston",Completed,21,5148
194,2025-05-06 11:00,J37,"Joint Committee on Telecommunications, Utilities and Energy","A-2, 24 Beacon Street, Boston",Completed,25,5158
194,2025-05-06 13:00,J14,Joint Committee on Education,"B-2, 24 Beacon Street, Boston",Completed,25,5141
194,2025-05-06 13:00,J15,Joint Committee on Election Laws,"B-1, 24 Beacon Street, Boston",Completed,27,5151
194,2025-05-06 13:00,J19,Joint Committee on the Judiciary,"A-2, 24 Beacon Street, Boston",Completed,56,5153
194,2025-05-06 13:00,J21,Joint Committee on Environment and Natural Resources,"A-1, 24 Beacon Street, Boston",Completed,50,5145
194,2025-05-07 10:30,J50,Joint Committee on Cannabis Policy,"B-1, 24 Beacon Street, Boston",Completed,18,5165
194,2025-05-07 13:00,J22,Joint Committee on Public Safety and Homeland Security,"A-2, 24 Beacon Street, Boston",Completed,50,5167
194,2025-05-07 13:00,J23,Joint Committee on Public Service,"A-1, 24 Beacon Street, Boston",Completed,37,5163
194,2025-05-08 13:00,J27,Joint Committee on Transportation,"A-2, 24 Beacon Street, Boston",Completed,0,5166
194,2025-05-12 10:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"A-2, 24 Beacon Street, Boston",Completed,27,5171
194,2025-05-12 13:00,J14,Joint Committee on Education,"A-2, 24 Beacon Street, Boston",Completed,42,5168
194,2025-05-12 13:00,J23,Joint Committee on Public Service,"A-1, 24 Beacon Street, Boston",Completed,26,5177
194,2025-05-12 13:00,J24,Joint Committee on Health Care Financing,"Gardner Auditorium, 24 Beacon Street, Boston",Completed,17,5162
194,2025-05-13 10:00,J11,Joint Committee on Financial Services,"A-2, 24 Beacon Street, Boston",Completed,28,5170
194,2025-05-13 10:30,J26,Joint Committee on Revenue,"A-1, 24 Beacon Street, Boston",Completed,10,5178
194,2025-05-13 11:00,J43,Joint Committee on Labor and Workforce Development,"B-1, 24 Beacon Street, Boston",Completed,36,5161
194,2025-05-13 13:00,J10,Joint Committee on Municipalities and Regional Government,"B-1, 24 Beacon Street, Boston",Completed,47,5152
194,2025-05-13 13:00,J13,"Joint Committee on Children, Families and Persons with Disabilities","A-1, 24 Beacon Street, Boston",Completed,15,5169
194,2025-05-13 13:00,J25,Joint Committee on State Administration and Regulatory Oversight,"A-2, 24 Beacon Street, Boston",Completed,25,5176
194,2025-05-13 13:00,J27,Joint Committee on Transportation,"B-2, 24 Beacon Street, Boston",Completed,37,5174
194,2025-05-14 10:00,S51,Senate Committee on Climate Change and Global Warming,"Virtual Hearing, 24 Beacon Street, Boston",Completed,0,5156
194,2025-05-14 13:00,J37,"Joint Committee on Telecommunications, Utilities and Energy","A-2, 24 Beacon Street, Boston",Completed,22,5175
194,2025-05-15 13:00,J25,Joint Committee on State Administration and Regulatory Oversight,"222, 24 Beacon Street, Boston",Completed,0,5182
194,2025-05-15 13:00,J28,Joint Committee on Housing,"A-1, 24 Beacon Street, Boston",Completed,0,5179
194,2025-05-27 10:00,J47,Joint Committee on Community Development and Small Businesses,"A-1, 24 Beacon Street, Boston",Completed,0,5172
194,2025-05-27 10:30,J11,Joint Committee on Financial Services,"A-2, 24 Beacon Street, Boston",Completed,23,5187
194,2025-05-28 13:00,J23,Joint Committee on Public Service,"A-2, 24 Beacon Street, Boston",Completed,33,5192
194,2025-05-28 13:00,S50,Senate Committee on Steering and Policy,"A-1, 24 Beacon Street, Boston",Completed,0,5184
194,2025-05-29 13:00,H54,"House Committee on Federal Funding, Policy and Accountability","A-2, 24 Beacon Street, Boston",Completed,0,5180
194,2025-05-29 13:00,J28,Joint Committee on Housing,"B-1, 24 Beacon Street, Boston",Completed,0,5191
194,2025-06-02 11:00,J24,Joint Committee on Health Care Financing,"Gardner Auditorium, 24 Beacon Street, Boston",Completed,38,5193
194,2025-06-02 13:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"B-2, 24 Beacon Street, Boston",Completed,27,5194
194,2025-06-02 13:00,J23,Joint Committee on Public Service,"A-2, 24 Beacon Street, Boston",Completed,26,5203
194,2025-06-03 11:00,J27,Joint Committee on Transportation,"B-2, 24 Beacon Street, Boston",Completed,20,5195
194,2025-06-03 13:00,J14,Joint Committee on Education,"B-2, 24 Beacon Street, Boston",Completed,35,5189
194,2025-06-03 13:00,J19,Joint Committee on the Judiciary,"A-2, 24 Beacon Street, Boston",Completed,62,5201
194,2025-06-03 13:00,J21,Joint Committee on Environment and Natural Resources,"A-1, 24 Beacon Street, Boston",Completed,56,5190
194,2025-06-03 13:00,J29,Joint Committee on Higher Education,"B-1, 24 Beacon Street, Boston",Completed,4,5183
194,2025-06-04 09:00,J28,Joint Committee on Housing,"B-2, 24 Beacon Street, Boston",Completed,38,5197
194,2025-06-04 11:00,J25,Joint Committee on State Administration and Regulatory Oversight,"Gardner Auditorium, 24 Beacon Street, Boston",Completed,23,5208
194,2025-06-04 13:00,J23,Joint Committee on Public Service,"A-1, 24 Beacon Street, Boston",Completed,21,5206
194,2025-06-04 13:00,J37,"Joint Committee on Telecommunications, Utilities and Energy","A-2, 24 Beacon Street, Boston",Completed,32,5202
194,2025-06-05 11:00,J12,Joint Committee on Economic Development and Emerging Technologies,"A-2, 24 Beacon Street, Boston",Completed,19,5199
